SPID,SID,PID,Quantity,Price,ShipDate
9168.0,104,757,675,37.93,2014-10-13
9169.0,1137,671,62,272.28,2013-09-16
9170.0,962,1049,660,335.87,2013-08-20
9171.0,1116,1123,228,263.25,2013-04-11
9172.0,1057,211,58,29.84,2014-12-21
9173.0,441,625,594,423.36,2013-12-09
9174.0,929,931,535,131.25,2012-05-09
9175.0,687,927,67,292.01,2013-04-04
9176.0,507,22,60,340.87,2013-12-21
9177.0,128,484,631,50.45,2012-08-01
9178.0,154,1055,40,441.32,2013-03-30
9179.0,692,276,551,365.83,2013-11-05
9180.0,602,1042,575,444.77,2015-01-07
9181.0,654,734,53,352.14,2013-05-22
9182.0,148,1088,366,221.66,2013-09-24
9183.0,661,876,509,399.43,2013-04-04
9184.0,370,429,34,436.99,2013-08-26
9185.0,182,262,65,116.39,2014-01-10
9186.0,136,347,53,22.28,2012-01-28
9187.0,762,225,42,443.53,2012-04-24
9188.0,820,688,408,280.38,2014-04-07
9189.0,878,58,686,145.88,2012-09-23
9190.0,110,662,43,384.05,2013-03-21
9191.0,684,914,297,267.87,2013-08-11
9192.0,860,876,45,208.06,2012-09-30
9193.0,524,326,4,259.824016013485,2012-02-01
9194.0,927,781,44,110.56,2012-12-21
9195.0,285,531,458,265.48,2015-01-09
9196.0,182,1144,21,119.04,2012-01-05
9197.0,606,200,57,31.99,2012-08-18
9198.0,23,1164,165,88.08,2013-06-12
9199.0,92,996,181,440.17,2012-09-20
9200.0,239,1067,17,283.65,2014-05-24
9201.0,622,156,443,189.23,2013-04-09
9202.0,833,473,514,274.86,2012-04-22
9203.0,1138,330,87,86.56,2012-10-25
9204.0,861,1038,53,286.64,2012-11-21
9206.0,939,1180,275,72.69,2012-02-28
9207.0,215,1163,26,175.8,2015-02-01
9208.0,365,1031,67,333.88,2013-06-23
9209.0,408,148,17,344.19,2014-05-26
9210.0,73,607,48,140.26,2014-07-08
9211.0,83,286,23,107.2,2012-07-17
9212.0,436,337,470,471.98,2013-06-08
9213.0,822,199,22,360.38,2014-06-13
9214.0,372,1040,351,367.75,2013-06-09
9215.0,878,41,265,277.16,2014-12-02
9217.0,825,423,47,223.15,2014-09-20
9218.0,99,1078,37,379.86,2014-03-03
9219.0,1036,549,671,276.79,2012-06-08
9220.0,459,814,11,32.17,2014-08-07
9221.0,729,603,59,442.26,2012-03-03
9222.0,291,1014,50,178.13,2013-11-17
9223.0,331,836,651,333.69,2012-07-27
9224.0,511,992,117,215.66,2012-06-15
9225.0,926,160,623,461.66,2013-04-17
9226.0,344,957,5,290.49,2014-06-12
9227.0,1014,888,70,206.35,2013-12-07
9228.0,969,132,408,164.69,2012-12-13
9229.0,634,255,7,217.67,2013-05-22
9230.0,197,634,675,133.8,2014-06-24
9231.0,756,1159,18,498.22,2012-09-24
9232.0,469,777,663,26.55,2014-08-27
9233.0,194,115,487,402.46,2013-04-19
9234.0,540,467,284,185.47,2012-09-25
9235.0,963,369,304,361.56,2013-05-10
9236.0,1134,1116,646,211.19,2012-10-27
9237.0,425,474,176,296.0,2013-11-18
9239.0,838,768,239,383.35,2014-03-01
9240.0,894,336,172,369.09,2013-06-02
9241.0,161,20,164,279.63,2014-06-19
9242.0,299,845,49,259.824016013485,2013-09-25
9243.0,194,511,31,483.15,2015-01-05
9244.0,955,1059,302,129.55,2012-01-18
9245.0,235,56,10,247.72,2012-10-30
9246.0,668,1016,56,373.96,2013-02-23
9247.0,28,32,23,265.93,2012-02-06
9248.0,742,717,51,286.75,2013-03-30
9249.0,1025,1061,180,155.4,2013-02-18
9250.0,1162,103,9,286.49,2013-01-31
9251.0,833,1070,10,317.21,2014-11-25
9252.0,1188,702,48,304.23,2014-04-21
9253.0,1096,78,68,465.21,2012-08-15
9254.0,1163,22,46,484.41,2012-12-20
9255.0,536,531,221,125.31,2012-01-09
9256.0,1107,970,281,17.77,2012-05-28
9257.0,1132,1120,560,253.73,2012-10-13
9258.0,975,270,22,118.64,2013-01-14
9259.0,99,585,451,477.86,2014-01-22
9260.0,785,621,70,284.41,2013-06-19
9261.0,1037,696,29,23.56,2012-07-06
9262.0,673,1029,504,321.58,2015-01-23
9263.0,611,856,60,176.28,2013-02-19
9264.0,957,312,64,160.42,2014-05-09
9265.0,162,448,293,291.4,2012-04-27
9266.0,990,156,370,18.4,2014-05-27
9267.0,313,485,192,37.25,2012-10-07
9268.0,522,1056,561,259.824016013485,2014-02-10
9269.0,635,78,24,372.2,2014-02-27
9270.0,183,432,428,478.62,2012-12-17
9271.0,1106,725,283,490.78,2013-03-26
9272.0,779,1163,33,180.97,2014-09-13
9273.0,831,388,476,232.56,2013-06-30
9274.0,774,141,53,350.77,2013-08-07
9275.0,239,415,47,182.13,2013-02-23
9276.0,433,23,60,212.99,2014-02-11
9277.0,538,925,61,428.44,2012-05-26
9278.0,690,166,42,198.04,2014-11-29
9279.0,189,876,157,169.19,2012-07-27
9280.0,23,106,650,470.69,2014-08-18
9281.0,1131,80,41,91.06,2014-04-27
9282.0,632,110,31,155.21,2013-12-16
9283.0,144,649,41,150.7,2013-12-07
9284.0,711,232,10,115.58,2012-06-17
9285.0,812,982,4,409.21,2012-10-14
9286.0,1071,888,45,178.74,2012-10-23
9287.0,617,824,1,110.23,2012-07-16
9288.0,1186,1072,185,215.45,2012-12-17
9289.0,421,288,157,418.3,2012-12-06
9290.0,974,44,111,121.35,2012-07-07
9291.0,852,867,558,258.29,2014-11-16
9292.0,1177,464,394,485.18,2014-03-05
9293.0,1163,950,6,410.21,2012-08-22
9294.0,833,341,378,314.91,2013-10-27
9295.0,1152,1108,596,378.38,2012-03-28
9296.0,756,158,44,336.11,2013-10-26
9297.0,1101,848,369,34.33,2012-11-20
9298.0,504,313,429,77.95,2014-08-09
9299.0,1003,654,65,362.1,2012-03-04
9300.0,828,521,617,249.19,2013-02-01
9301.0,997,951,56,103.67,2014-10-31
9302.0,456,1052,21,496.46,2012-03-02
9303.0,565,451,184,148.3,2014-08-17
9304.0,267,128,544,376.8,2013-01-25
9305.0,603,612,528,185.94,2012-05-16
9306.0,1108,1137,311,222.86,2013-07-22
9307.0,125,633,36,278.61,2013-02-22
9308.0,69,517,138,422.39,2013-09-24
9309.0,621,7,53,333.5,2012-08-19
9310.0,851,1065,263,456.87,2012-06-10
9311.0,1148,147,549,61.06,2012-06-14
9312.0,56,675,412,462.01,2012-11-15
9313.0,573,1111,30,359.75,2015-01-23
9314.0,699,264,10,176.09,2012-07-07
9315.0,702,1137,566,265.93,2013-06-11
9316.0,223,469,94,485.65,2014-08-10
9317.0,1114,1130,449,422.31,2015-01-01
9318.0,1014,308,5,454.24,2012-08-13
9319.0,112,843,24,381.31,2013-03-07
9320.0,787,200,66,300.59,2014-09-30
9321.0,633,1099,7,259.824016013485,2012-03-31
9322.0,1177,183,56,138.4,2014-07-10
9323.0,204,296,27,431.45,2013-08-29
9324.0,239,43,23,113.3,2012-11-06
9325.0,538,1021,32,283.02,2012-08-05
9326.0,1024,48,188,267.86,2013-01-11
9327.0,866,1170,481,119.15,2013-05-15
9328.0,247,683,32,406.52,2014-03-30
9329.0,390,65,425,249.99,2013-10-09
9330.0,234,257,158,114.96,2014-05-27
9331.0,814,1149,55,380.54,2012-02-07
9332.0,926,256,346,179.41,2013-12-18
9333.0,483,101,290,261.72,2012-08-06
9334.0,119,253,16,296.43,2015-01-01
9335.0,1148,984,19,403.89,2013-03-06
9336.0,744,628,643,239.46,2013-06-14
9337.0,183,656,609,270.04,2013-12-13
9338.0,278,1177,280,310.88,2013-07-25
9339.0,67,1023,48,187.41,2013-07-01
9340.0,667,514,8,482.0,2012-11-05
9341.0,823,78,60,257.07,2014-10-25
9342.0,160,471,49,412.9,2013-02-12
9343.0,359,458,65,322.0,2014-07-25
9344.0,1190,903,42,255.56,2014-03-06
9345.0,104,329,255,365.59,2014-02-06
9346.0,710,299,61,445.58,2013-04-18
9347.0,419,899,689,311.0,2014-01-29
9348.0,106,239,8,151.3,2012-02-07
9349.0,893,1185,624,461.08,2014-01-03
9350.0,890,362,433,385.26,2014-05-23
9351.0,59,1154,293,86.14,2014-03-11
9352.0,433,559,56,246.64,2014-08-31
9353.0,1041,341,380,454.85,2013-08-23
9354.0,269,159,54,376.21,2013-02-13
9355.0,127,760,19,443.81,2014-05-18
9356.0,764,637,7,404.94,2012-08-18
9357.0,1188,417,117,395.89,2014-05-25
9358.0,144,797,6,327.8,2015-01-02
9359.0,525,77,51,259.824016013485,2015-01-21
9360.0,110,415,51,250.53,2013-02-19
9361.0,358,68,174,18.49,2014-04-06
9362.0,329,1166,32,297.92,2012-04-11
9363.0,1038,86,20,219.63,2013-10-19
9364.0,582,1035,8,259.03,2012-07-12
9365.0,1041,1032,51,301.57,2014-12-23
9366.0,690,552,29,320.17,2014-04-20
9367.0,523,1040,636,404.25,2013-03-21
9368.0,559,1194,379,278.6,2013-11-12
9369.0,813,901,47,266.98,2013-05-22
9370.0,265,666,694,156.19,2012-04-21
9371.0,400,183,66,461.66,2012-07-09
9372.0,787,157,4,210.29,2014-04-01
9373.0,1192,487,27,30.72,2014-08-03
9374.0,571,355,207,244.92,2013-11-08
9375.0,410,512,311,321.99,2013-10-27
9376.0,555,726,34,471.83,2012-06-18
9377.0,529,588,270,199.1,2014-04-08
9378.0,941,271,49,303.67,2013-09-22
9379.0,546,1019,27,317.25,2014-01-14
9380.0,822,1031,8,475.99,2014-05-30
9381.0,1102,60,398,323.93,2014-07-24
9382.0,1113,1158,5,493.15,2013-12-30
9383.0,311,275,332,109.4,2013-05-11
9384.0,901,649,316,422.06,2012-05-02
9385.0,770,364,391,482.66,2013-03-31
9386.0,409,830,5,277.87,2014-04-06
9387.0,501,729,21,443.84,2014-08-13
9388.0,950,258,147,157.38,2014-10-06
9389.0,874,308,250,408.9,2014-05-27
9390.0,752,906,221,335.99,2014-08-15
9391.0,817,528,124,489.33,2014-09-10
9392.0,339,967,7,87.14,2014-09-24
9393.0,1039,303,58,461.89,2014-03-05
9394.0,113,358,65,459.53,2012-10-16
9395.0,353,1119,49,431.4,2014-07-31
9396.0,382,189,8,357.46,2014-07-05
9397.0,461,515,277,218.1,2014-08-14
9398.0,1159,594,38,327.68,2013-09-23
9399.0,21,666,431,345.7,2014-05-12
9400.0,73,4,189,183.1,2014-06-11
9401.0,704,728,65,368.89,2014-10-09
9402.0,382,372,412,374.92,2014-11-03
9403.0,131,118,39,93.28,2014-11-15
9404.0,909,668,241,254.42,2014-06-09
9405.0,678,621,24,454.19,2012-06-04
9406.0,175,1013,3,465.26,2012-12-13
9408.0,731,237,14,150.9,2014-03-30
9409.0,261,1036,354,223.31,2013-08-16
9410.0,860,1120,388,177.61,2012-12-15
9411.0,490,641,630,35.88,2014-09-15
9412.0,1135,1024,138,35.04,2012-06-03
9413.0,489,745,219,156.51,2012-07-14
9414.0,140,1159,6,78.02,2013-09-08
9415.0,497,559,28,248.81,2012-08-15
9416.0,220,1032,16,70.34,2014-11-13
9417.0,234,830,70,270.21,2012-03-13
9418.0,800,636,335,358.56,2014-05-10
9419.0,216,873,638,48.64,2013-02-28
9420.0,776,43,11,441.54,2013-12-08
9421.0,182,1198,60,223.25,2014-01-08
9422.0,349,1028,491,32.66,2012-01-28
9423.0,782,370,39,470.87,2012-03-22
9424.0,185,654,27,471.62,2012-01-31
9425.0,547,642,672,138.15,2012-10-30
9426.0,869,685,47,496.73,2014-09-17
9427.0,938,625,625,70.14,2014-06-28
9428.0,813,1030,35,184.95,2013-04-02
9429.0,949,773,471,43.95,2013-02-28
9430.0,675,550,35,378.98,2014-08-04
9431.0,823,683,49,259.824016013485,2012-03-19
9432.0,1094,1123,4,460.19,2012-04-19
9433.0,1005,620,358,82.48,2014-12-20
9434.0,213,70,15,325.27,2012-01-23
9435.0,237,484,219,74.97,2012-11-17
9436.0,236,430,20,312.03,2014-04-06
9437.0,233,1016,45,64.11,2014-07-24
9438.0,47,581,628,474.81,2013-02-10
9439.0,573,934,58,60.22,2012-02-26
9440.0,837,280,37,165.85,2014-12-02
9442.0,222,938,406,85.74,2013-08-21
9443.0,360,390,40,198.52,2013-07-24
9444.0,1171,522,670,490.06,2013-03-30
9445.0,1024,614,61,221.48,2013-03-24
9446.0,335,78,18,473.46,2014-06-08
9447.0,851,1117,62,178.94,2012-07-21
9448.0,526,149,556,294.37,2014-11-13
9449.0,265,525,55,408.33,2014-06-03
9450.0,844,918,1,470.17,2013-08-07
9451.0,837,921,236,131.74,2013-09-21
9452.0,1105,763,40,385.64,2012-04-20
9453.0,63,570,506,108.64,2012-07-10
9454.0,468,50,376,427.06,2014-08-03
9455.0,768,14,40,84.78,2013-03-18
9456.0,78,109,53,42.74,2012-05-03
9457.0,699,949,640,489.06,2014-05-05
9458.0,681,112,411,366.12,2015-01-17
9459.0,1123,722,282,474.57,2012-03-21
9460.0,1175,449,321,160.99,2014-02-10
9461.0,889,391,19,475.67,2012-10-08
9462.0,574,235,46,483.37,2014-01-04
9463.0,1002,133,414,179.14,2012-09-22
9464.0,894,734,41,358.24,2014-04-04
9465.0,662,623,5,62.74,2013-11-07
9466.0,517,330,288,120.72,2014-03-07
9467.0,44,728,54,187.43,2012-03-14
9468.0,811,1104,326,173.24,2013-03-24
9469.0,7,700,573,60.5,2013-12-13
9470.0,1033,957,39,271.15,2013-02-21
9471.0,564,763,10,369.7,2013-05-03
9472.0,1017,903,42,273.3,2014-03-28
9473.0,69,649,513,490.09,2013-08-21
9474.0,926,473,570,362.73,2014-07-17
9475.0,911,222,44,177.58,2013-08-18
9476.0,690,578,621,140.09,2012-12-31
9477.0,1005,322,224,307.6,2012-03-20
9478.0,715,1028,225,461.04,2013-07-28
9479.0,529,80,519,254.73,2013-06-08
9480.0,188,455,15,358.04,2012-01-26
9481.0,1105,496,57,24.64,2014-08-03
9482.0,1138,864,425,140.7,2013-10-23
9483.0,70,129,589,337.25,2014-11-08
9484.0,1164,1003,46,267.6,2012-10-29
9485.0,454,1068,330,62.15,2014-06-30
9486.0,388,971,63,320.89,2014-12-25
9487.0,1087,976,575,156.69,2013-10-09
9488.0,768,219,19,197.26,2012-01-07
9489.0,721,173,17,67.7,2012-12-27
9490.0,748,565,402,380.99,2014-07-05
9491.0,778,734,34,354.58,2013-03-29
9492.0,751,43,14,459.66,2014-04-01
9493.0,1110,520,50,231.15,2012-09-06
9494.0,913,731,6,34.87,2014-04-12
9495.0,1001,818,524,130.56,2012-01-04
9496.0,780,1156,579,390.7,2014-02-27
9497.0,735,1048,43,374.28,2014-06-05
9498.0,395,148,381,219.47,2014-11-30
9499.0,908,416,296,171.69,2014-01-05
9500.0,97,220,218,111.35,2012-04-21
9501.0,514,112,172,125.5,2014-01-05
9502.0,378,499,27,161.38,2013-05-10
9503.0,581,1189,545,156.78,2014-08-13
9504.0,49,1057,279,277.0,2012-07-28
9505.0,597,753,406,232.14,2012-08-26
9506.0,359,1047,66,46.94,2012-12-05
9507.0,1005,106,163,416.5,2014-08-08
9508.0,962,217,259,134.87,2014-07-01
9509.0,912,404,5,306.33,2012-07-10
9510.0,702,1094,16,32.26,2013-12-05
9511.0,919,793,196,66.7,2012-03-07
9512.0,1017,898,4,160.22,2014-10-27
9513.0,774,141,2,191.05,2013-10-02
9514.0,724,767,69,277.39,2014-07-16
9515.0,567,296,32,267.83,2014-10-15
9516.0,233,984,25,259.824016013485,2013-03-06
9517.0,282,543,28,45.1,2012-08-14
9518.0,88,1031,36,364.93,2014-02-23
9519.0,756,130,673,176.3,2014-08-20
9520.0,345,808,25,459.7,2014-02-17
9521.0,1106,561,399,270.98,2012-04-26
9522.0,361,713,46,451.53,2012-04-13
9523.0,1168,1189,160,255.63,2014-06-23
9524.0,1027,523,56,428.74,2014-03-22
9525.0,171,47,60,446.3,2012-03-18
9526.0,453,501,585,484.92,2013-01-20
9527.0,1192,729,542,487.97,2014-09-27
9528.0,872,363,57,45.83,2012-03-13
9529.0,480,1034,530,92.02,2012-03-19
9530.0,660,592,178,137.06,2014-08-23
9531.0,43,1074,298,87.81,2014-12-28
9533.0,514,51,112,384.1,2012-03-07
9534.0,690,695,11,230.26,2013-08-31
9535.0,208,765,53,146.52,2013-07-15
9536.0,383,755,8,451.83,2014-02-03
9537.0,383,1046,33,95.37,2012-09-26
9538.0,917,619,3,472.53,2013-06-20
9539.0,979,357,445,416.37,2012-12-14
9540.0,842,1028,403,113.19,2014-02-07
9541.0,343,903,62,455.1,2013-07-19
9542.0,708,850,404,14.59,2013-10-25
9543.0,467,793,346,158.9,2012-10-06
9544.0,726,421,584,260.25,2013-03-22
9545.0,94,959,69,127.38,2012-11-04
9546.0,265,380,496,71.22,2012-05-23
9547.0,123,80,610,214.34,2012-07-15
9548.0,975,781,67,465.95,2012-08-05
9549.0,421,29,47,134.06,2013-07-05
9550.0,301,397,41,378.32,2014-04-04
9551.0,898,602,237,180.76,2012-03-05
9552.0,229,590,32,389.01,2012-02-05
9553.0,995,1001,102,313.26,2013-02-21
9554.0,328,364,76,282.08,2014-03-09
9555.0,670,605,8,466.9,2014-03-28
9556.0,1001,810,489,422.07,2014-10-29
9557.0,420,828,652,70.53,2014-09-03
9558.0,927,423,26,102.45,2014-02-21
9559.0,636,689,383,265.67,2013-09-08
9560.0,388,1162,380,366.82,2014-06-13
9561.0,352,674,349,433.33,2013-04-07
9562.0,775,1178,474,495.93,2013-03-27
9563.0,542,715,57,89.27,2013-07-07
9564.0,10,274,678,479.43,2013-11-03
9565.0,512,1014,26,379.19,2012-03-08
9566.0,1176,657,279,94.39,2013-10-01
9567.0,862,486,55,162.85,2012-01-09
9568.0,978,504,41,123.64,2012-07-04
9569.0,714,736,37,232.03,2012-06-06
9570.0,89,951,35,470.02,2012-04-10
9571.0,389,708,103,255.34,2013-05-27
9572.0,787,498,513,72.25,2013-12-09
9573.0,256,200,12,89.43,2012-12-21
9574.0,463,1086,68,410.85,2012-08-29
9575.0,65,762,677,25.35,2014-06-17
9576.0,1133,236,511,413.69,2013-01-29
9577.0,917,861,69,382.58,2014-08-22
9578.0,317,400,456,432.86,2013-11-13
9579.0,546,50,610,446.12,2012-11-22
9580.0,547,209,445,331.21,2014-11-13
9581.0,541,199,69,45.56,2013-05-26
9582.0,299,536,27,95.37,2013-08-04
9583.0,424,1051,24,495.11,2012-12-20
9584.0,1187,220,233,414.65,2014-12-11
9585.0,358,852,598,122.7,2015-01-29
9586.0,513,69,158,370.57,2014-09-20
9587.0,388,616,56,361.75,2013-01-31
9588.0,1165,546,70,192.88,2013-03-03
9589.0,66,1003,6,401.2,2012-04-10
9590.0,242,773,411,85.81,2012-03-10
9591.0,21,210,38,173.94,2012-07-18
9592.0,912,10,179,276.13,2012-06-03
9593.0,564,384,561,321.96,2012-10-06
9595.0,1063,693,452,41.77,2013-01-21
9596.0,301,131,504,302.45,2012-11-03
9597.0,624,475,52,443.02,2014-06-20
9599.0,223,642,519,478.16,2012-07-22
9601.0,852,1025,619,238.71,2014-07-31
9602.0,137,6,46,450.96,2014-08-28
9603.0,49,448,514,97.93,2013-08-08
9604.0,954,359,31,402.48,2012-02-12
9605.0,776,365,63,78.07,2012-11-25
9606.0,586,815,32,458.93,2012-02-28
9607.0,285,477,48,364.87,2013-01-13
9608.0,1026,413,69,276.57,2014-09-12
9609.0,824,942,61,201.18,2014-12-21
9610.0,903,371,567,412.09,2014-03-19
9611.0,668,1180,126,443.71,2013-09-07
9612.0,1073,132,93,210.09,2012-06-10
9613.0,109,728,40,50.1,2013-04-14
9614.0,380,193,255,92.4,2012-05-09
9615.0,1058,356,508,57.42,2013-02-04
9616.0,423,193,549,212.31,2013-09-24
9617.0,613,829,15,451.5,2014-12-09
9618.0,338,968,35,246.0,2012-04-28
9619.0,379,738,365,353.72,2014-01-14
9620.0,332,368,174,406.83,2012-09-20
9621.0,596,875,51,57.76,2013-10-17
9622.0,26,496,356,115.38,2013-02-17
9623.0,728,198,15,217.68,2013-05-12
9624.0,21,815,3,221.48,2013-04-14
9625.0,255,1063,2,347.21,2014-12-10
9626.0,1084,5,249,134.84,2013-09-08
9627.0,140,1016,56,438.24,2012-06-03
9628.0,781,132,45,483.01,2013-07-08
9629.0,515,441,573,33.8,2012-09-04
9630.0,366,431,61,404.29,2014-08-29
9631.0,104,158,54,180.3,2012-12-24
9632.0,733,293,266,359.78,2013-12-03
9633.0,1164,50,419,18.89,2014-04-22
9634.0,313,910,23,67.23,2012-02-01
9635.0,192,607,11,86.62,2013-11-17
9636.0,474,373,116,230.58,2013-07-28
9637.0,218,242,410,197.96,2012-07-31
9638.0,270,267,31,315.66,2015-01-10
9639.0,725,981,361,178.22,2013-11-13
9640.0,909,992,356,101.51,2012-12-23
9641.0,465,1157,417,400.74,2012-11-29
9642.0,1001,796,177,211.66,2014-12-31
9643.0,1039,94,68,277.45,2014-04-19
9644.0,1066,943,32,315.41,2013-09-08
9645.0,1117,290,135,265.08,2013-11-21
9646.0,620,440,54,31.92,2012-06-29
9647.0,858,183,20,425.59,2013-04-26
9648.0,618,169,190,137.52,2014-02-13
9649.0,822,139,43,462.8,2013-04-28
9650.0,897,809,668,243.86,2014-08-17
9651.0,471,1064,57,107.36,2013-10-05
9652.0,1131,442,53,330.42,2013-12-16
9653.0,841,868,372,450.46,2013-03-13
9654.0,339,930,609,377.84,2014-03-31
9655.0,1039,239,55,47.75,2012-05-31
9656.0,295,469,151,305.94,2013-05-15
9657.0,1095,106,494,274.6,2014-05-13
9658.0,383,356,193,369.04,2014-12-05
9659.0,1076,8,15,140.07,2013-03-14
9660.0,1015,685,23,418.68,2013-06-09
9661.0,262,384,70,171.2,2013-07-19
9662.0,34,251,18,456.12,2012-07-13
9663.0,1040,512,654,252.13,2014-11-20
9664.0,113,768,244,127.16,2012-11-04
9665.0,719,166,68,317.51,2013-02-19
9666.0,1195,29,62,96.75,2012-03-27
9667.0,378,582,34,211.63,2012-09-10
9668.0,1160,1161,535,159.11,2014-03-15
9669.0,697,200,60,258.67,2013-01-20
9670.0,1051,1120,637,381.3,2014-07-09
9671.0,577,798,33,410.86,2012-01-03
9672.0,431,383,10,476.12,2014-07-21
9673.0,468,879,51,461.37,2013-11-11
9674.0,538,286,67,441.65,2014-04-27
9675.0,812,791,64,385.47,2012-04-01
9676.0,538,46,58,370.62,2012-04-21
9677.0,130,750,38,375.55,2012-01-20
9678.0,293,959,46,402.79,2012-11-27
9679.0,882,35,365,71.53,2013-09-04
9680.0,559,162,509,261.31,2014-06-16
9681.0,731,15,41,464.78,2013-03-25
9682.0,3,164,120,46.36,2014-02-25
9683.0,71,220,65,13.38,2012-02-25
9684.0,270,1015,3,14.78,2012-01-03
9685.0,442,287,54,102.67,2012-06-10
9686.0,401,701,61,151.98,2012-08-16
9687.0,359,591,32,338.1,2012-12-23
9688.0,329,273,275,372.07,2012-09-12
9689.0,737,549,681,338.94,2012-06-27
9690.0,967,60,162,303.04,2014-02-20
9691.0,101,220,342,396.06,2012-04-11
9692.0,503,612,631,329.58,2013-01-02
9693.0,1044,899,613,499.48,2014-09-25
9694.0,1067,375,51,395.19,2013-07-21
9695.0,34,505,140,302.74,2012-10-18
9696.0,781,408,11,328.8,2013-06-18
9697.0,154,808,58,383.36,2012-04-25
9698.0,456,756,575,430.6,2014-03-23
9699.0,220,270,5,362.29,2013-05-26
9700.0,1016,258,472,180.49,2014-07-03
9701.0,856,1100,424,237.93,2013-06-16
9702.0,300,894,18,174.76,2012-03-10
9703.0,826,1198,61,281.32,2014-06-04
9704.0,764,533,268,446.03,2013-01-20
9705.0,80,241,399,284.49,2012-03-25
9706.0,84,1119,24,317.7,2014-08-22
9707.0,640,9,78,350.86,2013-11-15
9708.0,281,374,21,432.33,2013-02-25
9709.0,31,1048,64,293.44,2014-10-17
9710.0,727,171,18,390.19,2015-01-17
9711.0,643,695,64,225.83,2014-10-06
9712.0,1136,388,98,309.66,2013-10-22
9713.0,518,1035,8,261.14,2012-07-19
9714.0,327,1081,97,390.68,2014-06-28
9715.0,983,948,672,294.05,2012-09-13
9716.0,809,1161,168,49.67,2013-09-14
9717.0,217,153,135,23.47,2013-02-25
9718.0,931,205,51,140.39,2014-07-12
9719.0,475,454,22,482.07,2013-07-31
9720.0,335,740,467,488.75,2014-01-25
9721.0,159,1168,439,451.62,2013-10-31
9722.0,999,580,560,277.88,2013-05-19
9723.0,471,648,2,161.34,2014-01-12
9724.0,77,591,31,268.83,2013-09-14
9725.0,552,1158,16,217.37,2012-10-09
9726.0,547,826,434,101.61,2012-08-29
9727.0,181,944,496,453.88,2013-05-03
9728.0,690,767,40,201.68,2013-09-17
9729.0,444,502,51,25.62,2013-01-04
9730.0,475,533,662,357.46,2014-03-01
9731.0,1151,406,5,359.07,2013-09-26
9732.0,15,841,271,54.15,2012-02-05
9733.0,35,93,4,23.82,2012-12-29
9734.0,782,653,30,203.56,2012-08-25
9735.0,452,330,296,180.2,2012-03-26
9736.0,170,947,80,307.3,2013-03-23
9737.0,214,98,87,315.6,2013-09-15
9738.0,607,868,561,482.82,2012-08-25
9739.0,366,747,50,153.81,2013-03-23
9740.0,124,1090,57,377.59,2015-01-20
9741.0,114,173,48,175.15,2014-09-28
9742.0,839,791,35,98.77,2013-05-01
9743.0,55,310,6,172.48,2012-11-20
9744.0,316,548,549,79.23,2014-06-02
9745.0,370,764,9,167.56,2014-08-24
9746.0,57,1,343,159.11,2013-06-01
9747.0,30,1028,269,230.12,2013-11-01
9748.0,280,314,33,173.88,2013-06-22
9749.0,273,38,61,397.81,2012-03-20
9750.0,595,956,399,86.9,2013-12-31
9751.0,567,397,3,31.88,2013-10-12
9752.0,157,1048,26,121.49,2013-04-11
9753.0,157,681,173,50.35,2013-10-25
9754.0,589,123,42,450.16,2013-07-15
9755.0,849,316,157,414.69,2014-12-01
9756.0,284,1183,5,249.83,2013-12-24
9757.0,849,834,132,379.47,2013-11-18
9758.0,218,356,152,337.09,2012-04-09
9759.0,184,314,543,295.29,2012-06-01
9760.0,378,359,50,68.83,2014-03-04
9761.0,30,276,262,381.91,2014-04-10
9762.0,175,281,187,166.65,2012-04-08
9763.0,232,712,42,378.08,2013-01-31
9764.0,377,84,579,444.27,2015-01-09
9765.0,520,84,182,398.71,2013-07-03
9766.0,10,339,93,75.45,2013-06-26
9767.0,1083,276,477,422.7,2012-04-12
9768.0,424,219,52,29.84,2012-02-17
9769.0,144,216,19,282.97,2014-08-15
9770.0,171,102,45,33.58,2012-04-09
9771.0,289,179,559,477.19,2012-11-20
9772.0,1170,1164,164,338.82,2014-04-26
9773.0,788,426,131,394.36,2014-04-22
9774.0,135,910,42,330.86,2013-02-20
9775.0,29,639,61,201.74,2014-09-19
9776.0,793,324,139,354.53,2014-08-06
9777.0,37,183,20,98.33,2013-06-24
9778.0,693,1056,688,374.09,2015-01-15
9779.0,606,879,17,462.19,2012-12-10
9780.0,924,268,118,361.11,2014-12-21
9781.0,1178,325,156,181.79,2014-10-20
9782.0,391,22,22,206.3,2012-09-08
9783.0,658,687,37,42.47,2012-06-26
9784.0,869,758,50,419.21,2013-11-11
9785.0,916,543,66,208.73,2012-08-09
9786.0,797,628,418,83.34,2013-01-29
9787.0,916,183,10,167.4,2012-08-11
9788.0,1000,810,510,138.35,2012-12-07
9789.0,351,943,36,455.46,2012-09-16
